id,friendly_url,name,alternate_name,post,latitude,longitude,bounds_northeast_latitude,bounds_northeast_longitude,bounds_southwest_latitude,bounds_southwest_longitude,viewport_northeast_latitude,viewport_northeast_longitude,viewport_southwest_latitude,viewport_southwest_longitude,type,parent_id,place_id,formatted_address,old_id
37516,karcultaby,Karcultaby,Karcultaby,5654,-32.902519,134.859679,-32.717219,134.98067,-33.1407,134.820221,-32.717219,134.98067,-33.1407,134.820221,suburb,106,ChIJu4848RuvsioR0BmPYlQ2AwQ,"Karcultaby SA 5654, Australia",13842
37517,minnipa,Minnipa,Minnipa,5654,-32.857851,135.155567,-32.621545,135.308636,-32.989823,134.974521,-32.621545,135.308636,-32.989823,134.974521,suburb,106,ChIJh59SFpnyp2oRoPCOYlQ2AwQ,"Minnipa SA 5654, Australia",13843
37518,mount-damper,Mount Damper,Mount Damper,5654,-33.127783,135.113908,-32.959924,135.283268,-33.290792,134.819824,-32.959924,135.283268,-33.290792,134.819824,suburb,106,ChIJL3X8dDz8p2oRwPCOYlQ2AwQ,"Mount Damper SA, Australia",13844
37519,bockelberg,Bockelberg,Bockelberg,5655,-32.61093,135.092736,-32.513482,135.136856,-32.647171,134.974762,-32.513482,135.136856,-32.647171,134.974762,suburb,106,ChIJGUvdGPuFp2oREBiPYlQ2AwQ,"Bockelberg SA 5655, Australia",13845
37520,kaldoonera,Kaldoonera,Kaldoonera,5655,-32.572677,134.892079,-32.513882,134.975016,-32.659396,134.771132,-32.513882,134.975016,-32.659396,134.771132,suburb,106,ChIJWXcHREPQsioRIO-OYlQ2AwQ,"Kaldoonera SA 5655, Australia",13846
37521,poochera,Poochera,Poochera,5655,-32.720949,134.833702,-32.647043,134.975412,-32.774736,134.751663,-32.647043,134.975412,-32.774736,134.751663,suburb,106,ChIJcyPOSNTEsioRUPGOYlQ2AwQ,"Poochera SA 5655, Australia",13847
37522,pygery,Pygery,Pygery,5655,-33.020872,135.416029,-32.806151,135.481304,-33.058101,135.307124,-32.806151,135.481304,-33.058101,135.307124,suburb,106,ChIJsXtyxzu3p2oRcPGOYlQ2AwQ,"Pygery SA 5655, Australia",13848
37523,chilpenunda,Chilpenunda,Chilpenunda,5660,-32.586113,134.51581,-32.513712,134.614458,-32.673572,134.442535,-32.513712,134.614458,-32.673572,134.442535,suburb,106,ChIJd6v2K_oDsyoRkBiPYlQ2AwQ,"Chilpenunda SA 5660, Australia",13849
37524,cungena,Cungena,Cungena,5660,-32.582722,134.709113,-32.513983,134.81099,-32.685275,134.565579,-32.513983,134.81099,-32.685275,134.565579,suburb,106,ChIJozb9Dv0csyoRkO-OYlQ2AwQ,"Cungena SA 5660, Australia",13850
37525,koolgera,Koolgera,Koolgera,5661,-32.350785,134.748225,-32.23155,134.85609,-32.394829,134.54498,-32.23155,134.85609,-32.394829,134.54498,suburb,106,ChIJMVzhMjwVsyoRABqPYlQ2AwQ,"Koolgera SA 5661, Australia",13851
37526,pimbaacla,Pimbaacla,Pimbaacla,5661,-32.314048,134.460476,-32.284509,134.512931,-32.412369,134.372133,-32.284509,134.512931,-32.412369,134.372133,suburb,106,ChIJc7Hy6fh1syoR4BuPYlQ2AwQ,"Pimbaacla SA 5661, Australia",13852
37527,wallala,Wallala,Wallala,5661,-32.320129,134.632154,-32.23117,134.739572,-32.397802,134.512901,-32.23117,134.739572,-32.397802,134.512901,suburb,106,ChIJ9Uz7x-0SsyoR4ByPYlQ2AwQ,"Wallala SA 5661, Australia",13853
37528,wirrulla,Wirrulla,Wirrulla,5661,-32.40376,134.533517,-32.340613,134.631316,-32.486938,134.48854,-32.340613,134.631316,-32.486938,134.48854,suburb,106,ChIJDTLPFMsNsyoRYPKOYlQ2AwQ,"Wirrulla SA 5661, Australia",13854
37529,yantanabie,Yantanabie,Yantanabie,5661,-32.489022,134.636322,-32.38929,134.856611,-32.534015,134.513028,-32.38929,134.856611,-32.534015,134.513028,suburb,106,ChIJR_M4u5UYsyoRkPKOYlQ2AwQ,"Yantanabie SA 5661, Australia",13855
37530,bramfield,Bramfield,Bramfield,5670,-33.619965,134.994025,-33.558878,135.087575,-33.756095,134.936201,-33.558878,135.087575,-33.756095,134.936201,suburb,106,ChIJycWxan3WqWoR4O6OYlQ2AwQ,"Bramfield SA 5670, Australia",13856
37531,colton,Colton,Colton,5670,-33.447726,134.914829,-33.333821,134.973746,-33.55925,134.803662,-33.333821,134.973746,-33.55925,134.803662,suburb,106,ChIJ8U15p6wxrSoR0BiPYlQ2AwQ,"Colton SA 5670, Australia",13857
37532,coolillie,Coolillie,Coolillie,5670,-33.40255,135.209333,-33.332949,135.328043,-33.544288,135.15128,-33.332949,135.328043,-33.544288,135.15128,suburb,106,ChIJjcc_lVRHqGoR4BiPYlQ2AwQ,"Coolillie SA 5670, Australia",13858
37533,elliston,Elliston,Elliston,5670,-33.649001,134.889553,-33.54157,134.994515,-33.721622,134.82933,-33.54157,134.994515,-33.721622,134.82933,suburb,106,ChIJ9Y-hCOIprSoRsNyOYlQ2AwQ,"Elliston SA 5670, Australia",13859
37534,kappawanta,Kappawanta,Kappawanta,5670,-33.688332,135.255829,-33.534659,135.592784,-33.755842,135.086606,-33.534659,135.592784,-33.755842,135.086606,suburb,106,ChIJCQ9soWdJqGoRMPKOYlQ2AwQ,"Kappawanta SA 5670, Australia",13860
37535,mount-joy,Mount Joy,Mount Joy,5670,-33.529231,135.107965,-33.447199,135.178933,-33.584915,134.957032,-33.447199,135.178933,-33.584915,134.957032,suburb,106,ChIJKQdPB0kpqGoREBuPYlQ2AwQ,"Mount Joy SA 5670, Australia",13861
37536,mount-wedge,Mount Wedge,Mount Wedge,5670,-33.466799,135.158948,-33.21978,135.191066,-33.542241,134.955015,-33.21978,135.191066,-33.542241,134.955015,suburb,106,ChIJRSpDSvIjqGoR4PCOYlQ2AwQ,"Mount Wedge SA 5670, Australia",13862
37537,palkagee,Palkagee,Palkagee,5670,-33.408177,135.500949,-33.331934,135.604591,-33.495672,135.246482,-33.331934,135.604591,-33.495672,135.246482,suburb,106,ChIJ-fQTsqloqGoRcBuPYlQ2AwQ,"Palkagee SA 5670, Australia",13863
37538,polda,Polda,Polda,5670,-33.532007,135.46992,-33.447342,135.638505,-33.585632,135.318902,-33.447342,135.638505,-33.585632,135.318902,suburb,106,ChIJMcPmhI1cqGoRAByPYlQ2AwQ,"Polda SA 5670, Australia",13864
37539,talia,Talia,Talia,5670,-33.320949,134.879599,-33.216711,134.978671,-33.3858,134.739534,-33.216711,134.978671,-33.3858,134.739534,suburb,106,ChIJbWU_M4ZIrSoR0PGOYlQ2AwQ,"Talia SA 5670, Australia",13865
37540,ulyerra,Ulyerra,Ulyerra,5670,-33.433758,135.687773,-33.331712,135.864235,-33.488349,135.60351,-33.331712,135.864235,-33.488349,135.60351,suburb,106,ChIJs_5FpSGFqGoRsByPYlQ2AwQ,"Ulyerra SA 5670, Australia",13866
37541,baird-bay,Baird Bay,Baird Bay,5671,-33.121553,134.355504,-33.113463,134.39145,-33.17738,134.341367,-33.113463,134.39145,-33.17738,134.341367,suburb,106,ChIJWwx2_h9jsioR8BePYlQ2AwQ,"Baird Bay SA 5671, Australia",13867
37542,calca,Calca,Calca,5671,-33.026397,134.361339,-32.989114,134.391621,-33.113802,134.259484,-32.989114,134.391621,-33.113802,134.259484,suburb,106,ChIJjZeFetVgsioREO-OYlQ2AwQ,"Calca SA 5671, Australia",13868
37543,colley,Colley,Colley,5671,-33.062019,134.643922,-32.985911,134.753831,-33.158874,134.524339,-32.985911,134.753831,-33.158874,134.524339,suburb,106,ChIJ9-TW_EeFsioRwBiPYlQ2AwQ,"Colley SA 5671, Australia",13869
37544,mortana,Mortana,Mortana,5671,-33.021442,134.479598,-32.94595,134.578482,-33.067868,134.344016,-32.94595,134.578482,-33.067868,134.344016,suburb,106,ChIJ0cSGUw-LsioR4BqPYlQ2AwQ,"Mortana SA 5671, Australia",13870
37545,mount-cooper,Mount Cooper,Mount Cooper,5671,-32.977053,134.762999,-32.898443,134.82175,-33.11289,134.711398,-32.898443,134.82175,-33.11289,134.711398,suburb,106,ChIJ-XDYpJSjsioRABuPYlQ2AwQ,"Mount Cooper SA 5671, Australia",13871
37546,port-kenny,Port Kenny,Port Kenny,5671,-33.167539,134.684866,-33.127989,134.720942,-33.18009,134.629552,-33.127989,134.720942,-33.18009,134.629552,suburb,106,ChIJg2w9WjZgrSoR0NeOYlQ2AwQ,"Port Kenny SA 5671, Australia",13872
37547,tyringa,Tyringa,Tyringa,5671,-33.086138,134.452344,-33.053147,134.5629,-33.167608,134.391136,-33.053147,134.5629,-33.167608,134.391136,suburb,106,ChIJMdVOEkCGsioRkByPYlQ2AwQ,"Tyringa SA 5671, Australia",13873
37548,witera,Witera,Witera,5671,-33.108678,134.562814,-33.067633,134.66372,-33.24492,134.498076,-33.067633,134.66372,-33.24492,134.498076,suburb,106,ChIJI8Hc6aydsioRUB2PYlQ2AwQ,"Witera SA 5671, Australia",13874
37549,carawa,Carawa,Carawa,5680,-32.312636,134.219126,-32.260115,134.290911,-32.409304,134.120161,-32.260115,134.290911,-32.409304,134.120161,suburb,106,ChIJxfZLF3-OsyoRYBiPYlQ2AwQ,"Carawa SA 5680, Australia",13875
37550,chandada,Chandada,Chandada,5680,-32.754004,134.676704,-32.658925,134.82077,-32.867965,134.525043,-32.658925,134.82077,-32.867965,134.525043,suburb,106,ChIJPagQP5PosioRMO-OYlQ2AwQ,"Chandada SA 5680, Australia",13876
37551,chinbingina,Chinbingina,Chinbingina,5680,-32.208447,134.237614,-32.163285,134.290133,-32.303025,134.154572,-32.163285,134.290133,-32.303025,134.154572,suburb,106,ChIJzSYIQueIsyoRoBiPYlQ2AwQ,"Chinbingina SA 5680, Australia",13877
37552,eba-anchorage,Eba Anchorage,Eba Anchorage,5680,-32.683871,134.292678,-32.675145,134.301763,-32.703276,134.28398,-32.675145,134.301763,-32.703276,134.28398,suburb,106,ChIJBefm_1assyoRMBmPYlQ2AwQ,"Eba Anchorage SA 5680, Australia",13878
37553,haslam,Haslam,Haslam,5680,-32.506153,134.214636,-32.377477,134.32919,-32.544916,134.119856,-32.377477,134.32919,-32.544916,134.119856,suburb,106,ChIJxyfRgV-ksyoR4O-OYlQ2AwQ,"Haslam SA 5680, Australia",13879
37554,inkster,Inkster,Inkster,5680,-32.890813,134.689335,-32.845628,134.820402,-32.996496,134.547729,-32.845628,134.820402,-32.996496,134.547729,suburb,106,ChIJA-bljfWUsioRsBmPYlQ2AwQ,"Inkster SA 5680, Australia",13880
37555,laura-bay,Laura Bay,Laura Bay,5680,-32.225474,133.837183,-32.176255,133.885263,-32.288983,133.7555,-32.176255,133.885263,-32.288983,133.7555,suburb,106,ChIJ87Bu29oCtCoRIBqPYlQ2AwQ,"Laura Bay SA 5680, Australia",13881
37556,maryvale,Maryvale,Maryvale,5680,-32.8258,134.470731,-32.788903,134.54886,-32.950239,134.394108,-32.788903,134.54886,-32.950239,134.394108,suburb,106,ChIJa4c1HTz2sioRYBqPYlQ2AwQ,"Maryvale SA 5680, Australia",13882
37557,mudamuckla,Mudamuckla,Mudamuckla,5680,-32.157922,134.041782,-31.953466,134.287309,-32.294234,133.884947,-31.953466,134.287309,-32.294234,133.884947,suburb,106,ChIJx361Ug4NtCoR8PCOYlQ2AwQ,"Mudamuckla SA 5680, Australia",13883
37558,nunjikompita,Nunjikompita,Nunjikompita,5680,-32.262724,134.356017,-32.086773,134.513546,-32.37729,134.218849,-32.086773,134.513546,-32.37729,134.218849,suburb,106,ChIJlRRvhZ6DsyoRMPGOYlQ2AwQ,"Nunjikompita SA 5680, Australia",13884
37559,perlubie,Perlubie,Perlubie,5680,-32.585661,134.334209,-32.539115,134.442615,-32.675265,134.238802,-32.539115,134.442615,-32.675265,134.238802,suburb,106,ChIJMX1TotyosyoRsBuPYlQ2AwQ,"Perlubie SA 5680, Australia",13885
37560,petina,Petina,Petina,5680,-32.460169,134.382642,-32.376938,134.513391,-32.579423,134.268693,-32.376938,134.513391,-32.579423,134.268693,suburb,106,ChIJ7UDkttKgsyoRwBuPYlQ2AwQ,"Petina SA 5680, Australia",13886
37561,piednippie,Piednippie,Piednippie,5680,-32.758776,134.409907,-32.658839,134.539154,-32.789612,134.288044,-32.658839,134.539154,-32.789612,134.288044,suburb,106,ChIJeUxerOX_sioR0BuPYlQ2AwQ,"Piednippie SA 5680, Australia",13887
37562,puntabie,Puntabie,Puntabie,5680,-32.209764,134.135381,-32.173121,134.196027,-32.296673,134.056588,-32.173121,134.196027,-32.296673,134.056588,suburb,106,ChIJlVlMnjV1tCoRIByPYlQ2AwQ,"Puntabie SA 5680, Australia",13888
37563,pureba,Pureba,Pureba,5680,-31.936715,134.182985,-31.86763,134.291439,-32.087173,134.1201,-31.86763,134.291439,-32.087173,134.1201,suburb,106,ChIJ7c4hW9lutCoRMByPYlQ2AwQ,"Pureba SA 5680, Australia",13889
37564,sceale-bay,Sceale Bay,Sceale Bay,5680,-33.028213,134.249375,-32.963843,134.35887,-33.19891,134.14009,-32.963843,134.35887,-33.19891,134.14009,,106,ChIJE4ZLQihmsioRkPGOYlQ2AwQ,"Sceale Bay, SA 5680, Australia",13890
37565,smoky-bay,Smoky Bay,Smoky Bay,5680,-32.376908,133.935876,-32.282644,134.120804,-32.543,133.84673,-32.282644,134.120804,-32.543,133.84673,suburb,106,ChIJOXdBLKHxsyoRsPGOYlQ2AwQ,"Smoky Bay SA 5680, Australia",13891
37566,streaky-bay,Streaky Bay,Streaky Bay,5680,-32.795778,134.21144,-32.7003,134.47502,-32.964525,134.060833,-32.7003,134.47502,-32.964525,134.060833,suburb,106,ChIJ8c_kcr9RsioR8NeOYlQ2AwQ,"Streaky Bay SA 5680, Australia",13892
37567,westall,Westall,Westall,5680,-32.916805,134.081708,-32.86751,134.119911,-32.92688,134.06021,-32.86751,134.119911,-32.92688,134.06021,suburb,106,ChIJ2ZeriwQ2sioREB2PYlQ2AwQ,"Westall SA 5680, Australia",13893
37568,yanerbie,Yanerbie,Yanerbie,5680,-32.902156,134.201751,-32.869242,134.344751,-33.001231,134.112427,-32.869242,134.344751,-33.001231,134.112427,suburb,106,ChIJSXjfA3RFsioRcB2PYlQ2AwQ,"Yanerbie SA 5680, Australia",13894
37569,bookabie,Bookabie,Bookabie,5690,-31.839316,132.680898,-31.833006,132.689963,-31.84956,132.668694,-31.833006,132.689963,-31.84956,132.668694,suburb,106,ChIJge71bObwtyoR0O6OYlQ2AwQ,"Bookabie SA 5690, Australia",13895
37570,ceduna,Ceduna,Ceduna,5690,-32.126734,133.673778,-31.949666,133.757375,-32.20769,133.457177,-31.949666,133.757375,-32.20769,133.457177,suburb,106,ChIJx9EIDC2XtioRAP2OYlQ2AwU,"Ceduna SA 5690, Australia",13896
37571,charra,Charra,Charra,5690,-32.046307,133.335032,-31.986139,133.49188,-32.21043,133.21294,-31.986139,133.49188,-32.21043,133.21294,suburb,106,ChIJG_vp7M37tioRgBiPYlQ2AwQ,"Charra SA 5690, Australia",13897
37572,coorabie,Coorabie,Coorabie,5690,-31.901617,132.296978,-31.752669,132.84302,-32.03437,132.082563,-31.752669,132.84302,-32.03437,132.082563,suburb,106,ChIJOenDkTICuCoRYO-OYlQ2AwQ,"Coorabie SA 5690, Australia",13898
37573,denial-bay,Denial Bay,Denial Bay,5690,-32.10083,133.578229,-32.061273,133.611625,-32.16985,133.520185,-32.061273,133.611625,-32.16985,133.520185,suburb,106,ChIJiykYG3GUtioRsO-OYlQ2AwQ,"Denial Bay SA 5690, Australia",13899
37574,fowlers-bay,Fowlers Bay,Fowlers Bay,5690,-31.986812,132.437252,-31.985994,132.439241,-31.992005,132.435258,-31.985994,132.439241,-31.992005,132.435258,suburb,106,ChIJ7-9W3nsZuCoR0O-OYlQ2AwQ,"Fowlers Bay SA 5690, Australia",13900
37575,kalanbi,Kalanbi,Kalanbi,5690,-31.950821,133.674906,-31.812118,133.758047,-31.999534,133.528715,-31.812118,133.758047,-31.999534,133.528715,suburb,106,ChIJ-WXv6OWItioRAPCOYlQ2AwQ,"Kalanbi SA 5690, Australia",13901
37576,koonibba,Koonibba,Koonibba,5690,-31.91274,133.457332,-31.54634,133.612357,-31.972416,133.21176,-31.54634,133.612357,-31.972416,133.21176,suburb,106,ChIJq8_5pvBFtioRUPCOYlQ2AwQ,"Koonibba SA 5690, Australia",13902
37577,maltee,Maltee,Maltee,5690,-32.079827,133.933066,-31.8802,134.120741,-32.170416,133.884495,-31.8802,134.120741,-32.170416,133.884495,suburb,106,ChIJLx9qrBgYtCoRQBqPYlQ2AwQ,"Maltee SA 5690, Australia",13903
37578,merghiny,Merghiny,Merghiny,5690,-32.135687,133.853149,-32.069976,133.931914,-32.214324,133.755832,-32.069976,133.931914,-32.214324,133.755832,suburb,106,ChIJq88GLTQctCoRcBqPYlQ2AwQ,"Merghiny SA 5690, Australia",13904
37579,nadia,Nadia,Nadia,5690,-32.077274,133.48411,-32.058186,133.530386,-32.15467,133.457341,-32.058186,133.530386,-32.15467,133.457341,suburb,106,ChIJWwnsybXxtioRMBuPYlQ2AwQ,"Nadia SA 5690, Australia",13905
37580,nundroo,Nundroo,Nundroo,5690,-31.761388,132.058537,-31.631625,132.330582,-31.929501,131.682455,-31.631625,132.330582,-31.929501,131.682455,suburb,106,ChIJyQntqUrcxioRYBuPYlQ2AwQ,"Nundroo SA 5690, Australia",13906
37581,penong,Penong,Penong,5690,-31.927824,133.005743,-31.793132,133.213248,-32.20735,132.834037,-31.793132,133.213248,-32.20735,132.834037,suburb,106,ChIJRz0Tx1e7tyoRQPGOYlQ2AwQ,"Penong SA 5690, Australia",13907
37582,thevenard,Thevenard,Thevenard,5690,-32.14601,133.650032,-32.139275,133.670366,-32.151931,133.642634,-32.139275,133.670366,-32.151931,133.642634,suburb,106,ChIJfboY17-itioREP2OYlQ2AwU,"Thevenard SA 5690, Australia",13908
37583,uworra,Uworra,Uworra,5690,-31.968979,133.387257,-31.940917,133.457457,-31.986462,133.276281,-31.940917,133.457457,-31.986462,133.276281,suburb,106,ChIJx2DBR35YtioRwByPYlQ2AwQ,"Uworra SA 5690, Australia",13909
37584,wandana,Wandana,Wandana,5690,-31.986022,133.826359,-31.547849,134.12012,-32.10384,133.610135,-31.547849,134.12012,-32.10384,133.610135,suburb,106,ChIJe306AUsptCoR8ByPYlQ2AwQ,"Wandana SA 5690, Australia",13910
37585,watraba,Watraba,Watraba,5690,-31.98613,133.227912,-31.904581,133.276445,-32.016268,133.211696,-31.904581,133.276445,-32.016268,133.211696,suburb,106,ChIJcwMQP59UtioRAB2PYlQ2AwQ,"Watraba SA 5690, Australia",13911
37586,white-well-corner,White Well Corner,White Well Corner,5690,-31.884879,133.288799,-31.754714,133.400377,-31.941188,133.211696,-31.754714,133.400377,-31.941188,133.211696,suburb,106,ChIJA4RUBahNtioRYPCOYlQ2AwQ,"White Well Corner SA 5690, Australia",13912
37587,yalata,Yalata,Yalata,5690,-31.500947,131.824191,-31.270967,132.481379,-31.897639,130.909225,-31.270967,132.481379,-31.897639,130.909225,suburb,106,ChIJrWGb0c7uxioRcPKOYlQ2AwQ,"Yalata SA 5690, Australia",13913
37588,blanche-harbor,Blanche Harbor,Blanche Harbor,5700,-32.692581,137.755126,-32.677931,137.756581,-32.697765,137.750628,-32.677931,137.756581,-32.697765,137.750628,suburb,106,ChIJ4VUQDjLAvGoRzEfQ2pgov4k,"Blanche Harbor SA, Australia",13914
37589,miranda,Miranda,Miranda,5700,-32.726727,137.899955,-32.65969,137.964956,-32.80577,137.82018,-32.65969,137.964956,-32.80577,137.82018,suburb,106,ChIJx316Yb_tvGoR8PaOYlQ2AwQ,"Miranda SA, Australia",13915
37590,mundallio,Mundallio,Mundallio,5700,-32.429489,137.849914,-32.396774,137.923239,-32.4694,137.840468,-32.396774,137.923239,-32.4694,137.840468,suburb,106,ChIJJWeT5lccvWoRgBePYlQ2AwQ,"Mundallio SA 5700, Australia",13916
37591,port-augusta,Port Augusta,Port Augusta,5700,-32.49244,137.762818,-32.469244,137.819286,-32.521225,137.758277,-32.469244,137.819286,-32.521225,137.758277,suburb,106,ChIJz4EDDurgvGoREACPYlQ2AwU,"Port Augusta SA 5700, Australia",13917
37592,port-augusta-west,Port Augusta West,Port Augusta West,5700,-32.483142,137.75861,-32.349101,137.76964,-32.702165,137.503926,-32.349101,137.76964,-32.702165,137.503926,suburb,106,ChIJqShZ1DsRvWoRIACPYlQ2AwU,"Port Augusta West SA 5700, Australia",13919
37593,port-paterson,Port Paterson,Port Paterson,5700,-32.552137,137.823196,-32.512869,137.890873,-32.59272,137.76485,-32.512869,137.890873,-32.59272,137.76485,suburb,106,ChIJ4blHzKXmvGoRoBePYlQ2AwQ,"Port Paterson SA 5700, Australia",13920
37594,wami-kata,Wami Kata,Wami Kata,5700,-32.442902,137.789883,-32.393,137.853745,-32.48425,137.746689,-32.393,137.853745,-32.48425,137.746689,suburb,106,ChIJJbeu0xZxvWoRsPeOYlQ2AwQ,"Wami Kata SA 5700, Australia",13921
37595,arkaroola-village,Arkaroola Village,Arkaroola Village,5710,-30.310927,139.336119,-28.945184,141.000497,-31.339713,138.668136,-28.945184,141.000497,-31.339713,138.668136,suburb,106,ChIJtU2Z1cmnkmoR0O2OYlQ2AwQ,"Arkaroola Village SA 5710, Australia",13922
37596,cook,Cook,Cook,5710,-30.613116,130.412866,-30.399769,132.113689,-31.323801,129.001482,-30.399769,132.113689,-31.323801,129.001482,suburb,106,ChIJ4fjWPQ1DwioRUO-OYlQ2AwQ,"Cook SA 5710, Australia",13924
37597,glendambo,Glendambo,Glendambo,5710,-30.969412,135.749869,-29.127599,136.612798,-31.25713,135.056401,-29.127599,136.612798,-31.25713,135.056401,suburb,106,ChIJcz_-OIzrnmoRwNOOYlQ2AwQ,"Glendambo SA 5710, Australia",13925
37598,kingoonya,Kingoonya,Kingoonya,5710,-30.910585,135.310237,-30.341758,136.07873,-31.632809,134.519877,-30.341758,136.07873,-31.632809,134.519877,suburb,106,ChIJvwE6pKCMn2oR0PKOYlQ2AwQ,"Kingoonya SA 5710, Australia",13926
37599,stirling-north,Stirling North,Stirling North,5710,-32.5179,137.839649,-32.46646,137.890882,-32.557337,137.8061,-32.46646,137.890882,-32.557337,137.8061,suburb,106,ChIJyWgAutnjvGoRsNmOYlQ2AwQ,"Stirling North SA 5710, Australia",13929
37600,tarcoola,Tarcoola,Tarcoola,5710,-30.709337,134.564603,-29.450109,135.31626,-32.23606,131.832343,-29.450109,135.31626,-32.23606,131.832343,suburb,106,ChIJV48zIcuuzioR8PKOYlQ2AwQ,"Tarcoola SA 5710, Australia",13930
37601,winninowie,Winninowie,Winninowie,5710,-32.62609,137.940299,-32.57914,138.003577,-32.660034,137.80297,-32.57914,138.003577,-32.660034,137.80297,suburb,106,ChIJUw89vOrvvGoRwBePYlQ2AwQ,"Winninowie SA 5710, Australia",13931
37602,woolundunga,Woolundunga,Woolundunga,5710,-32.567474,137.929468,-32.468486,138.063135,-32.641465,137.86679,-32.468486,138.063135,-32.641465,137.86679,suburb,106,ChIJqz0urO_8vGoR0BePYlQ2AwQ,"Woolundunga SA 5710, Australia",13932
37603,pimba,Pimba,Pimba,5720,-31.253037,136.798563,-31.240355,136.807746,-31.267605,136.782251,-31.240355,136.807746,-31.267605,136.782251,suburb,106,ChIJNVnv-wZjmGoR4PKOYlQ2AwQ,"Pimba SA 5720, Australia",13933
37604,woomera,Woomera,Woomera,5720,-31.200684,136.825919,-30.692982,137.85433,-31.839607,136.021748,-30.692982,137.85433,-31.839607,136.021748,suburb,106,ChIJg1752T9JmGoRQNiOYlQ2AwQ,"Woomera SA 5720, Australia",13934
37605,andamooka,Andamooka,Andamooka,5722,-30.449865,137.163547,-29.109294,138.169496,-30.856618,136.114396,-29.109294,138.169496,-30.856618,136.114396,suburb,106,ChIJ8wxM8NtpmmoRgN6OYlQ2AwQ,"Andamooka SA 5722, Australia",13935
37606,coober-pedy,Coober Pedy,Coober Pedy,5723,-29.013244,134.754482,-28.741497,135.174886,-29.051743,134.626744,-28.741497,135.174886,-29.051743,134.626744,suburb,106,ChIJNxBCDbdHzSoRsNOOYlQ2AwQ,"Coober Pedy SA 5723, Australia",13936
37607,marla,Marla,Marla,5724,-27.30522,133.622037,-25.99856,135.363109,-28.320363,133.358171,-25.99856,135.363109,-28.320363,133.358171,suburb,106,ChIJ2R1C3Y0-1CoR0NOOYlQ2AwQ,"Marla SA 5724, Australia",13937
37608,mintabie,Mintabie,Mintabie,5724,-27.320287,133.304645,-27.147014,133.673612,-28.117951,132.993741,-27.147014,133.673612,-28.117951,132.993741,suburb,106,ChIJ-90brNQm1yoRcNyOYlQ2AwQ,"Mintabie SA 5724, Australia",13938
37609,olympic-dam,Olympic Dam,Olympic Dam,5725,-30.475877,136.88776,-30.382521,136.946363,-30.499057,136.799212,-30.382521,136.946363,-30.499057,136.799212,suburb,106,ChIJLzaalOWcmWoRoNyOYlQ2AwQ,"Olympic Dam SA 5725, Australia",13939
37610,roxby-downs,Roxby Downs,Roxby Downs,5725,-30.560851,136.898499,-30.32521,136.926382,-30.928093,136.407188,-30.32521,136.926382,-30.928093,136.407188,suburb,106,ChIJYzA0UAGCmWoRUNiOYlQ2AwQ,"Roxby Downs SA 5725, Australia",13940
37611,beltana,Beltana,Beltana,5730,-30.809723,138.403243,-30.427491,138.601455,-31.163211,137.86482,-30.427491,138.601455,-31.163211,137.86482,suburb,106,ChIJXSVHvC_almoR4O2OYlQ2AwQ,"Beltana SA 5730, Australia",13941
37612,blinman,Blinman,Blinman,5730,-31.095431,138.678791,-30.749731,139.046015,-31.756809,138.37917,-30.749731,139.046015,-31.756809,138.37917,suburb,106,ChIJjdf2H3IelGoR8O2OYlQ2AwQ,"Blinman SA 5730, Australia",13942
37613,parachilna,Parachilna,Parachilna,5730,-31.132776,138.397353,-31.050882,138.56478,-31.566536,137.975645,-31.050882,138.56478,-31.566536,137.975645,suburb,106,ChIJy8r-qMvvlmoRoO6OYlQ2AwQ,"Parachilna SA 5730, Australia",13943
37614,innamincka,Innamincka,Innamincka,5731,-27.70756,140.739221,-25.996392,140.999521,-28.4608,138.086955,-25.996392,140.999521,-28.4608,138.086955,suburb,106,ChIJJ6Xzsf8bi2oRQO6OYlQ2AwQ,"Innamincka SA 5731, Australia",13947
37615,leigh-creek,Leigh Creek,Leigh Creek,5731,-30.596308,138.404454,-30.235856,138.997816,-30.756166,138.305999,-30.235856,138.997816,-30.756166,138.305999,suburb,106,ChIJL8ftO37Uk2oRUO6OYlQ2AwQ,"Leigh Creek SA 5731, Australia",13948
37616,lyndhurst,Lyndhurst,Lyndhurst,5731,-30.287631,138.34939,-29.718497,139.338631,-30.583235,138.116843,-29.718497,139.338631,-30.583235,138.116843,suburb,106,ChIJ62hBwg4RkmoRgNyOYlQ2AwQ,"Lyndhurst SA 5731, Australia",13949
37617,copley,Copley,Copley,5732,-30.558428,138.422717,-30.533639,138.458875,-30.590944,138.398574,-30.533639,138.458875,-30.590944,138.398574,suburb,106,ChIJg3ElRDJpkWoRMO6OYlQ2AwQ,"Copley SA 5732, Australia",13953
37618,nepabunna,Nepabunna,Nepabunna,5732,-30.581704,138.979435,-29.990514,139.853676,-31.264254,138.848091,-29.990514,139.853676,-31.264254,138.848091,suburb,106,ChIJ-wEjbPyzk2oREO6OYlQ2AwQ,"Nepabunna SA 5732, Australia",13954
37619,farina,Farina,Farina,5733,-30.066479,138.267079,-29.214905,138.833782,-30.249167,137.64182,-29.214905,138.833782,-30.249167,137.64182,suburb,106,ChIJLYgCbHbQkWoRsO6OYlQ2AwQ,"Farina SA 5733, Australia",13955
